id,screen_name,retweet
1236083106429493248,miguelio75,false
1236083107805052928,rgmeyers64,false
1236083229527949312,desshy1025,true
1236082928100114432,davidgaliel,true
1236083024518942726,nprmusic,false
1236083001899053058,SylviaJorif,true
1236083128000749570,mrgreg,true
1236082946559393792,DiChristine,true
1236084614201921537,LigayaLoyola,true
1236084618698334216,spotieotis,true
1236084672469311488,artcommerce,false
1236084673694101507,TeddySerious,true
1236084679226376192,pav106,true
1236084701292617728,OzymandiasAV,true
1236084704308166656,soulsearcher216,false
1236084550838685697,manuelsalmeida,true
1236084772952084480,VShapiro,true
1236084606677536769,TekinDeniz_,true
1236084506253127680,Ashrides,false
1236084484409352192,reinhard_wall,false
1236086244938899457,imbellakat,true
1236086258473918464,uku_gt,false
1236086163225493505,ariaelan,false
1236086176668217344,lmd649,true
1236086142602223616,jmleonfumero,false
1236086228300091398,IAMANITABAKER,false
1236086115993554945,johnnymactastic,true
1236086090353827840,tomorenmusic,false
1236085990164295682,funnyborn_kogu,false
1236086043939659778,tonyernstesq,false
1236086262089515011,vhopesweet,false
1236086659373916160,davidrolon,true
1236086685315801089,ZulaQi,true
1236086697504407553,wallacesurce,false
1236086719079788544,bra_brownie,true
1236086608681529345,kumi489,true
1236086328128757761,DC9x3QFTPf2Nk9l,false
1236086735718748163,MaryBur71233913,true
1236086741850656770,RachalleAroson,false
1236086561256525824,davidrolon,true
1236086570492534784,BonoboPichan,false
1236086419854184448,DrewTravia,true
1236086468730290178,DiChristine,true
1236088897894940672,smsperidot,true
1236088660048646144,ManuelTono,true
1236088858191659008,jayholler,false
1236088860351688704,ZosoFan360,true
1236088862134464517,julianisland,false
1236088864458014723,rusdaboss,false
1236088834867097600,greenth08,true
1236088711361835008,scceohm,true
1236088937770147840,norichi888,false
1236088739669200897,ChachKuneDo,true
1236088969701371904,smsperidot,true
1236088910649757696,as_tokyo_sg,false
1236089958206550016,porkpiepres,true
1236089962916913152,margot_lester,false
1236089964779184128,cpanazio,false
1236089966876213249,eutonie,true
1236090030696935424,colborkmundus,true
1236090035302215681,JeffreyGuterman,false
1236090039127248897,smsperidot,true
1236090041094438912,pero21_gassa,true
1236090041237004290,KateMishkin,false
1236090308753911810,blackcow80,true
1236090309840228353,Sherrie11208672,true
1236090104889868288,mpietropoli,true
1236090105615417350,tama123789,true
1236090091912609793,forcemultstevea,true
1236090254580281344,smsperidot,true
1236090267251412993,sries51760963,false
1236090015693733889,thegentlejag,false
1236090019216941056,smsperidot,true
1236090219608195073,TR2HG,false
1236089897775218688,hi_hat,false
1236091814408368129,STUDIOMOOK,true
1236091824378220547,mountaintel,true
1236092019665039360,Ro_Go_Pa_G,true
1236092068449181702,donilo252525,true
1236091995400974336,sakase_juice,true
1236092081208283136,DiChristine,true
1236092110756917249,TanaHargest,false
1236091807152271360,fromminn,true
1236091849133019136,cultdung,false
1236093505216405505,Bronsays,true
1236093514313658368,shindo_text,true
1236093703468519425,takanet0314,false
1236093718031187968,PotemkinLion,true
1236093374018375680,DarkKnight_jp,true
1236093454343491585,AcdcKashiwa,false
1236093405991747584,WestRainbow__,true
1236093532361961475,ImAshleighSmith,false
1236093603954356225,NH_second,false
1236094069786505217,mmc3201,false
1236094073385054211,KAKIP65109765,true
1236094124677148678,toypetaigangu,true
1236094135934676992,sakanoseiji,true
1236094373143535616,era52ella,true
1236094350918144003,vicensmartin,true
1236094268537790464,JoeJustCantFit,true
1236094325047599104,BeautMixte,true
1236094431033298944,groucho787,true
1236094066321956866,sean_write,false
1236094151738847232,harryfaoki,false
1236096041465896961,susansternberg,true
1236096418365894656,matu_freedom,true
1236096423491497985,susansternberg,true
1236096191881830401,232_rion,true
1236096109480681477,banhmiverlag,true
1236096126421434368,KwadJoyner,true
1236096382055915523,susansternberg,true
1236096261553561600,octavifigueres,true
1236096385549774851,SergioF961,false
1236096149095952384,_Mme_E,false
1236097726636388352,munehari,true
1236098052424790016,ymgtjazzken,true
1236098066261741568,61Prasanna,false
1236098074235359234,tamiramadsen,true
1236097523883937793,ZaziedansleMM,true
1236097527247560704,_sacra_oswellia,true
1236097527901896704,StephenWoots,false
1236097668000055297,gemurin,true
1236097698387726336,James_MalRlds,true
1236097871499464704,TurntableKittah,true
1236097964252303362,MochaMama42,true
1236097997592645632,blackqueerpetty,false
1236097603307294725,simplybotansoap,false
1236097829195706370,grahamenglish,false
1236100163300511744,david_watts_02,true
1236100174352650240,KennethTharp,false
1236100286873137152,seiagh0z,true
1236100143411277826,PersonalEstereo,true
1236100152315842563,Mr_Bernhard99,true
1236100418469613570,ThisWooly,true
1236100044345892864,avoidchaos,true
1236100363159244800,S_Gerszto,true
1236100245273997312,TeeMichelle57,false
1236099991384371200,greedysheep222,false
1236102594088534018,juanpa2112,true
1236102597154652160,buggyhateshanks,true
1236102610228256769,robgrant9,false
1236102983907065856,dlotter,true
1236103007361732610,josolfilms,true
1236102875857682433,JuanOrt62451863,true
1236102902906867714,LATimesTVLloyd,true
1236103009488326657,FrankW4people,false
1236103035052609544,tweetzydeetzy,true
1236102634622406656,JakeTamarkin,false
1236102529982894082,Monk1277,false
1236102624979628032,jrrubensjr,false
1236102770521866240,heyuehang,false
1236104606419058688,221rei,true
1236104343532826624,noodlemanning,true
1236104389405872134,Calivillalonga,false
1236104935567003648,z6z49i,true
1236104953061654528,mecozzi_alfredo,true
1236104631803097095,AnyaArtsMaven,true
1236104266458128384,kta02186380,true
1236104539264122887,ginamontana,true
1236104323056033794,01Calorie,true
1236104495127359488,Ay6Maudem,true
1236104899181654017,peterdaou,false
1236106950099652608,soundspalamami,true
1236106959289376768,Kurakurajoe,false
1236106598722007041,kachikwul,true
1236106600911433729,el_jessf,true
1236106557777010688,Brenda_pa35902,false
1236106565897220096,thedishonestabe,true
1236106793832464384,1973ARI,true
1236106858395561984,annfinster,true
1236106660239650816,JTK_57,false
1236106652685869058,lolalissaa,true
1236106753525325827,RebeccaMarival,true
1236106733077975041,bradley4toz,false
1236108282973925377,sunrara,true
1236108286505689089,LRPow79,true
1236108287264735233,juba30787140,true
1236108306042638336,Sightsongs,true
1236108000814706689,Conqueroo1,true
1236108038068633600,DickinsonChriss,true
1236107874528452608,jeffrosier,true
1236108310132056064,bern_knit,true
1236107927619948544,tomo_cat01,true
1236108068636839936,debbthedrummer,true
1236107892807233537,mamnoon,false
1236108442735124480,NoticiasVeApp,false
1236111040275832832,AVestige1,true
1236111040510717952,nishiyanswaswa,true
1236111041907449859,juliendyne,true
1236111262196494336,RyoDixiefunkLab,true
1236111265220550656,SonMariarichard,true
1236111098866274306,guillesoul,true
1236111098987843584,callmedollar,true
1236110869274284033,NewsBOTNetwork,false
1236110878564651011,DannyMoney,false
1236110890874920962,DetroitLove88,true
1236110729075232768,_m_o,true
1236111064099459074,krkrtakora,false
1236111140033347585,kayy__dee,true
1236110860533280768,NAKAYAMAKazhiro,false
1236110648016330752,activistHistori,false
1236113301366595595,OleHilarypo,true
1236113308496863233,wpwrs,false
1236113403820666880,ears4u_jp,true
1236113422389043202,tomloftus,false
1236113086211186688,tbouneng,true
1236113350523641862,FuriousFingers,false
1236113363777859584,omnipoprecords,true
1236113245867393024,avalonbabylon26,true
1236113349156405251,cuervoji,true
1236113397646794752,Jmadden98John,false
1236114676016205824,OneRedPencil,false
1236114677244911616,kazukazu_EL,true
1236114929612029952,tmt_tyo,false
1236114940856946689,ttyymmtt,true
1236114660337819648,SijaniB,false
1236114663068205056,SEXY_NERD_BITCH,true
1236114793112584193,quick1_maybe,true
1236115100316119041,Quinnacious,true
1236115032703893505,wrightjack1,true
1236114957185552384,ParanoiaAlert,true
1236114816374165509,sowhat1965,false
1236114911408857090,AliceM3rv3ill3,false
1236116462739148800,fu528,false
1236116471899508736,tanita_guitar,true
1236116530083086336,rockasnovas,true
1236116532603781121,marco_apk,true
1236116156844367872,arongagliardo,false
1236116172992544768,RafaFurtivo,true
1236116183440601090,FigueroaPabloX,false
1236116201484541952,rockasnovas,true
1236116670441123840,acfreazy,true
1236116678649556994,chicagosymphony,false
1236116068978044931,ReignOfApril,true
1236116414928433153,Dandie00,true
1236116650312818688,alannamstone,true
1236116247835746310,juheekangs,false
1236119014700654593,rmojomojito1,true
1236119033885286406,katricereye,true
1236118573195636736,SirCoreGant,false
1236118583177957376,OrangeIsNewUgly,true
1236118761213698049,penttivuorinen,true
1236118555277414400,euler1089,true
1236118829333389314,EdBateyJr,false
1236118810572107777,yutakama,false
1236118944253009920,D2Films,false
1236118894647087112,AFrancoNYC,false
1236121230924636160,CindiPargressiv,true
1236121310809468929,debraraecohen,true
1236121317058830336,HANK_Jazz1568,true
1236121040708939776,satoshimc6,false
1236121064998146048,ShezthatQueen,true
1236121404119986177,bob_sencho,true
1236121464970993666,matsunosuke2010,true
1236121131641442306,granmagnanimo,true
1236121575797243907,scottflodin,true
1236121091174739968,PhenyaneSandile,true
1236121424823189505,Bloggia_es,false
1236122835849891841,zigen99,true
1236122836445605888,jeffersonjonez,true
1236123131061780480,ramondeveyra,true
1236123140536913920,spencebrandon3,true
1236122849208946688,Patrick32819774,true
1236122917697511424,makikomX,true
1236123118265040898,spencebrandon3,true
1236122771601502208,ScalesOSin,false
1236122968918458368,frankxcarmody,false
1236125965409046528,REDEF_marc,true
1236125968718123008,w_att_msss,false
1236126205104947200,SKYLINE_E_ECR33,true
1236125946782142464,namelessH3ro,true
1236126070451171330,kbeninato,true
1236126162302242816,JORingomon,true
1236126218879107072,DanAlban,true
1236125995486392320,tobto,true
1236126100645789696,brenneisenmusic,false
1236126299875237889,nunulk,false
1236127127486869506,innerviewfmmp,false
1236127130729074688,agyrtria,true
1236127135468621826,_shiroshirt_,true
1236127136227954688,JomacEnroe,true
1236127401848926208,noribumiuchida,true
1236127244524892161,JorgeArrobaD,true
1236127127117979648,ckaratnytsky,true
1236127318940119040,edwinmundt,true
1236126999262810112,yabunira,true
1236126928001740801,TheDazzlingOne,true
1236127301458432001,Broadway_hippie,true
1236127226900418560,paulostgomes,false
1236037857757655040,dchallinor,true
1236037869686398982,alannamstone,true
1236037474989658112,acartagenag,true
1236037476130549760,Fickett2016,true
1236037994290843651,ohallydear,true
1236038001119158278,ReciteSocial,false
1236038017653055488,KngCr,true
1236038027421548551,evanallenshay,true
1236037924304695297,2woLangley,true
1236037568724176897,councilofone,false
1236037872081399814,blacktropolisCi,false
1236037886887309314,bigloveabove,false
1236038036351258625,ReciteSocial,false
1236037622075621377,andersonatlarge,false
1236039004447035392,mr_stohrer,true
1236039020779466753,Dubdelay,true
1236039021111005185,FUUNO,true
1236039026668457986,janggolan,true
1236039040127754240,naniwait,true
1236039043692941312,cfmeyskens,false
1236039055403610115,nestorj_ramirez,false
1236039058746466305,Urbanbrotha87,false
1236039070096097280,railmeat,true
1236038949308641281,Miss_Placed_,true
1236038955075805186,0ender1,true
1236038966194905088,delpinoprensa,false
1236038978647855112,marcellokurtz,true
1236038924344188928,mmonique65,true
1236039137947291649,anniebodnar,false
1236039080456204289,rogerharmar,false
1236039164493279232,mexicoxsegundo,false
1236040056810455041,rascality,true
1236040062158147587,lilmooseh2okot,true
1236040048782372864,lnd0206,true
1236040207042035712,DJSerQet,true
1236040296997228545,RavenVal,true
1236040182127890432,blurbette,true
1236040226348253184,SimaPeter,true
1236040312037883904,dgomezqt,false
1236040118915514368,DeathofLit,false
1236041510463762432,whoawmina,true
1236041576067063808,mondoagogo,false
1236041578579398656,foliesophe,false
1236041579770437632,BayMarq,false
1236041588066766848,wewhyb6p9lsqvGG,false
1236041666374627335,rockjazz_great,false
1236041670732525568,HnotaK,false
1236041468562808833,Bookish2Specs,false
1236041476225851393,s_mcm_,false
1236041424820244480,ariffsaifulisl1,false
1236041636536147968,TVMCCA,false
1236041608493240320,alavelleporter,false
1236041533905874944,cuerdasgordas,false
1236042768306384897,mikesamm19461,true
1236042772450336774,mattzki,true
1236042740439359491,alsarrengo,true
1236042749796929537,bilbotronik,false
1236042857690984449,robutterback,false
1236042865433661440,DJ_TOSHIBO_jpn,true
1236042700501274641,ianhigg,true
1236042704884248577,TheMadDog65,true
1236042713298018305,achabus,true
1236042590073610246,BabsSheKing,true
1236042595941441546,rivereside,true
1236042783892189184,melisaresch,true
1236042808110112768,thoRoH213outLAw,true
1236042658314883073,mrEmannE,true
1236042566740647936,Marzen29,true
1236044135859195911,BobPagesports,false
1236044138178662401,MusenginstS,true
1236044173158957056,Cloutman,true
1236044027906134027,jorge_dzrz,true
1236044030666039298,TheCultureRef,false
1236044043806744577,si2mt,true
1236044178993397761,audiophilestyle,true
1236044188417998849,WarriorSoul_,true
1236044093739929600,derickant,true
1236044105857355777,fjrbalsera,true
1236043965951967232,Jedichefmaster,true
1236044074500739079,Ace_basss,false
1236045526329700359,greggkrupa,false
1236045530607714305,los_endos_,true
1236045313967820801,TheReal_KDubb,false
1236045317503463424,SaritaABQ,false
1236045278555312132,elfonti,true
1236045287518437376,iamShivaNaidu,false
1236045297509265408,SSS_music,false
1236045440904122368,Bobbycressey,true
1236045459875147776,OchelliEffect,true
1236045424475213825,csilberman70,true
1236045200302239744,kikilala1,true
1236045348377972736,psicohermenauta,false
1236045253351624704,reypulque,true
1236045372369391616,baspaternotte,false
1236047095339106306,Histhom,true
1236047096790126592,JyutakaB,true
1236047099365675009,RasHDWarrior,false
1236047104700645377,FleurAshley_,true
1236047278835523584,ColoradoWQKE,true
1236047042130173958,carlosxrami,true
1236047046374719488,BigmonkBradley,true
1236047048543268864,carlosxrami,true
1236047154466217986,jpcinema,true
1236047161936277509,EmilLubov,true
1236047232085962752,kellieblindsay,true
1236047215589830656,frankbolder,true
1236047361006350339,marcussimmonscc,true
1236047320984301568,TheReferend,false
1236048374408724480,psychunseen,false
1236048380087828480,AntiochusD,true
1236048394147311617,barrygoldman1,true
1236048524137181185,TimothyPGreen,true
1236048335078899713,nouveauflux,true
1236048346353225728,simaleerbg,true
1236048432902660097,Jeff424V,false
1236048435012423688,novusweirdo,false
1236048437138743296,phillipglasgow,false
1236048440003629056,AlazardJ,false
1236048440997658624,ttexed,true
1236048309703380998,jesusguardiola,true
1236048323242610690,mariorossit,true
1236048323376627712,jonrainwater,false
1236048475738996738,JWalkerII,true
1236048416616017920,3jRadio,true
1236048461478408200,venepoetics,true
1236048357828812800,SaragemelasSara,true
1236050067548786688,alexbozikovic,false
1236050077459808257,eathands,true
1236050257785556992,tallerdeloido,true
1236050264450314247,TitusAugustus2,true
1236050182132953089,patricklarkin,false
1236050184691494912,serpasara,true
1236050184943083520,radimau,true
1236050054906925063,Pornastro,true
1236050334125940736,louwakasugi,true
1236050169600208896,selmr,true
1236050287732748288,selmr,false
1236050107629531139,joseprroca,true
1236050228739964928,MkpaSoln,false
1236050239053852672,Dollarlogic,false
1236051722189103109,twiceastough,true
1236051725582139392,Tambalaya,true
1236051750286766081,Conxi___,true
1236051533009244161,JosKloppenborg,false
1236051679130210304,schnozzman,true
1236051689234403329,councilofone,true
1236051759094730757,activistHistori,true
1236051761015558144,jazz_kissa_,true
1236051567213674496,DangoorSimon,true
1236051570325938176,KarinPSanti,true
1236051710247723009,PatriciasBooks,true
1236051402234920961,dalemanolo,true
1236051640865755142,reesmarc,false
1236051464532918276,itai_on,false
1236052974323068936,DublencoIgor,true
1236052975602159616,ayler_albert,true
1236052980190703616,TurntableTokyo,true
1236052994640277509,slaughter_won,true
1236053120742023169,Cut__Cut__Cut,true
1236053139104514048,MJanovic,true
1236053011136253952,anthonyd2004,true
1236052947898949633,Mildred12279353,true
1236053115079659520,PlutonicGrpSync,true
1236053144045408256,LuizSantosMusic,true
1236053034494459907,TheNewsPublishr,false
1236053069651152896,MJanovic,false
1236054280785838080,IWPCHI,true
1236054249106112512,15minrecords,true
1236054256987148289,finnohea,true
1236054267980587009,dingmanvibes,false
1236054271369633794,JLS_30,true
1236054215186731008,FourLynnFilms,true
1236054358258786307,histochristo,false
1236054460629164035,bronco7732,false
1236054563595173889,ferranator,false
1236054431600439297,NYpoet,false
1236055327969284098,BetweenTheWords,true
1236055356796801024,gguedes,true
1236055362652041228,Swiss_Pepita,true
1236055063585415168,anw3000,true
1236055085983117313,amfexperience,false
1236055289025007621,TheBroaditorium,true
1236055186944258050,EdwardHyde77,true
1236055108678488067,FFOXENE,true
1236055273355132928,artwalksj,true
1236055143394578432,RodneyRamsey,false
1236055035089506309,TwmWillias,false
1236056730330697729,fingers2010,false
1236056732977238017,metheniano,true
1236056538252533760,IngridBeaujean,true
1236056539062034432,merjmat_,true
1236056507550064640,HarmeetAshwinM,true
1236056523912237058,XavierBriche,false
1236056682960244742,EdBeroset,false
1236056698747404289,JurinaPuns,false
1236056653151301632,1_grantf,true
1236056631558930439,spenchyna,true
1236056550151729152,clarincom,false
1236056556245880832,tuneinbrasil,false
1236056581978173440,solobasssteve,false
1236057888105402368,JJheart_doc,false
1236057895839477760,HarmeetAshwinM,true
1236058051020574725,JonLampleyMusic,false
1236058058054348801,RichardScheinin,false
1236058064983216133,HarmeetAshwinM,true
1236057843142287360,HarmeetAshwinM,true
1236057855163326467,jotaele_arias,false
1236057803850158082,chocolatbelge1,true
1236058038097895424,PabloEspinosaB,true
1236057926109970435,tiengolinho,false
1236058065981431809,tedfeyler,false
1236059448155820032,JedBracy,true
1236059449158062080,Dagosto12,true
1236059449581658112,verobeiza,true
1236059450265354240,BONDCreative,true
1236059458213724169,GuilleBazzola,true
1236059547225264129,obdelwellX,true
1236059570088402949,krysilove,true
1236059650132504577,viralatatunado,true
1236059594369175552,JazzUpHitchin,true
1236059633258835968,GIRLBLUE67,true
1236059532973027330,BarbosaVoss,false
1236059595589599232,baclace,false
1236059600975208448,tiojimeno,false
1236059700455710720,_fiandri,false
1236061618942947328,rdbatson,true
1236061636781203457,ascardoso,true
1236061469860601859,eplazavalpo,true
1236061478370803712,icekreamy,true
1236061688928989184,appalledvoter,true
1236061697141596166,icekreamy,true
1236061359965712384,DyanaWilliams,false
1236061567029919744,RiversThatRun,true
1236061590799011841,jazuja,false
1236061458796089349,ComposersForum,false
1236063002236989440,MeSo_Cute,true
1236063011338665984,NhlanhlaNhlapo,true
1236063021308362752,darkstarparens,true
1236062898402799616,nilerodgers,false
1236062898763558912,SenatorHughes,true
1236062912747364353,JoeRaimondo,false
1236062945735397376,checksdowntown,true
1236062964719013889,Paul_Usher1,true
1236062840793915393,ecolinlin,true
1236062858892447744,Mahel2090,true
1236062836083683329,tswaterman,true
1236062837186932738,SenatorHughes,true
1236062755565850624,abadolatidos,true
1236062966560194566,rjcaliente,true
1236062815678586887,CDDougie,false
1236062705813000193,antosgamba,false
1236064145151127553,pjetapps,false
1236064146766036992,MichaelGMcNeill,true
1236064148741427200,guscera,true
1236064242677280774,SIDEWALKKAL,true
1236064263803985921,VulaneMthembu,true
1236064267922702338,Si1verSurfer,true
1236064050322329601,ThoughtsOnGD,false
1236064071981678597,MikeBranton,true
1236064400047562757,sqL_handLe,true
1236064365293563906,CGirardon,true
1236064090981793794,efectodomino,true
1236064195512356865,McBrettster,true
1236064543656366081,stassulapolitis,true
1236065815612526593,Canalha034,true
1236065826459004928,AuditoriMed,true
1236065841080422402,cazhareketi,true
1236066092365287424,pietroras,true
1236066098438684673,carmelarappazzo,true
1236065973364502528,NARDISMIACOL,true
1236065983229378563,BigSulu,false
1236065950564261890,NARDISMIACOL,true
1236065962891370496,tonom6230,true
1236065968956284932,JosueDZ05,true
1236066135726067712,lupe_alvi,true
1236066141920870401,Cinematic_Life,true
1236065799850188800,jazgra,false
1236065809098665984,E_Steven,true
1236066005752975361,JonsJazzJoint,true
1236065889818050560,zs_tnk,false
1236068120302940169,jeffkazee,true
1236068112522301440,wbungakuman1115,true
1236068220601167872,deezy____,true
1236068170043027456,pmcbbwb,true
1236067928140808192,RR120_80,true
1236067973569433601,fdemairena,false
1236068202251247617,HenryLeerhenry,false
1236068809431076865,guanyinbaphomet,true
1236068813768200193,Bebe58243561,true
1236068763931480066,GratuitousSax,true
1236068796571381760,INDIGOSKYY,true
1236068738568523776,thisgirlkel,true
1236068751050711040,Mikelowrybmore,false
1236068558632861698,10rabbitt,true
1236068719593500672,jahmonteogbon,true
1236068871213375490,thatcrazybeat,false
1236068578807463937,_OriolS,false
1236068638433501184,mrdrleland,false
1236069861278674944,_Forward_March_,true
1236069868539121666,hi_hat,true
1236069874608324614,eddiestats,true
1236070027071234048,WhileTurning,true
1236070049770811392,OleHilarypo,true
1236070050169319425,HenryLeerhenry,false
1236070075481849856,Blakfire40,true
1236070122223067136,JUNYOSHIDATP,true
1236069919961174021,sguminww,true
1236069960050520064,danlbloom,false
1236070154137563137,subconscious_jp,false
1236072679158894592,tantan_jupisub,true
1236072686884810752,QuentonKristin,true
1236072208428077058,EdJoyce,false
1236072226656579584,RightsTrack,false
1236072245073756160,seattleid,false
1236072253655322624,CmAsociacion,true
1236072356302319616,t_hisashi,true
1236072500246843392,b_ranc,true
1236072735459233795,chowdah7,true
1236072176295587847,Irethsurion,false
1236072586473324550,nocefra1,false
1236074476401496065,Quiquefraga,true
1236074664562171905,daretothink53,true
1236074153565962241,uniqueloves,true
1236074392762933248,Rodofredo2,true
1236074277276979201,Rockstarchaos1,true
1236074215184441345,LouBJohnson,false
1236074111379664896,GeorgeWilsonJr,false
1236074578969063425,cosimolupo,false
1236074534773682176,Deuce1042,false
1236075268499894273,thgandillot,true
1236075234106781696,marchenajr,true
1236075264066695168,WYOgrrl,true
1236075520493670401,Gimbap_Blues,true
1236075522599383040,Lauralagartija,true
1236075533752045568,SRacer89,true
1236075599409672194,Samephotograph_,false
1236075207426793473,kerman_d,false
1236075227341361152,Cinthia_2233,false
1236075458510204928,K1ngEvangelista,true
1236075192520192001,giuseppegavazza,true
1236075160525918209,LuizSantosdrums,true
1236075403711623168,JazzyIsta,false
1236076758136311813,foxflores,true
1236076764276887552,Deuce1042,true
1236076889053302784,proggermusic,true
1236076978916163584,paper_sleeves,true
1236077001108267009,mer_anoto,true
1236076821533331457,bigblksoul,true
1236077067780923393,humbercen,true
1236076930824155136,Javan_TPC,true
1236077023711375362,fterrona,false
1236077032095662080,_kyzka,false
1236076955990188032,andrew_gardner,false
1236076710245863427,JasonCritic,false
1236078327372410886,hkb73,true
1236078344132796416,CrestonQ,false
1236078412143439872,LABailey,true
1236078418971656194,stripsofsheep,true
1236078530393489408,nailheadparty,true
1236078596441202688,MichaelRWear,false
1236078528719798273,anaaronfreeman,true
1236078378106658822,Yeralbroquil,false
1236078479420071936,JimmySmithStan,false
1236079765330812928,k29664911,false
1236079766811312128,PleaseFeedtheDJ,true
1236079774855880704,seikolisanagata,true
1236079793990324224,SFbeherenow,true
1236079804568354818,henatioko,true
1236079673181954048,Be_ll_adonna,true
1236079840618569729,MrsvanP,false
1236080032319225856,MsActiviss,true
1236079733911126020,darkpoppi,false
1236079736704643073,doragranadillo,false
1236079620832628736,maku_uchi,false
1236081835060400128,mctony,true
1236082088740376583,mcmwright,true
1236082094125854720,rise804,true
1236081919021813760,nonokobaia,true
1236082282764566528,TheKansasPinko,true
1236082182998769666,sometimes1124,true
1236082049171234816,Alex_Moskos,false
1236082067890466818,Oharoldomourao,true
1236082017831354368,josh_rosenblum,false
1236083283991113729,ckaratnytsky,true
1236083285761110016,colinfleminglit,false
1236083422780477446,wakitayoji,true
1236083441994625024,yasuhirockpile,true
1236083611176058880,yukifumi_noda,true
1236083616934817792,2yong_jeong,true
1236083624962863104,CarterMallace,false
1236083627928227841,geddesduncan,true
1236083392577445890,robgreeneII,true
1236083522227433472,jazzbandhakusan,false
1236083371274575876,Simon0Marner,false
1236085065584717824,ikeplemons,true
1236085082219151360,WEIRDBEACH,false
1236084958415876096,JazzyDxxx,true
1236085146136252417,reinhard_wall,false
1236085156168908800,hophead_dog,true
1236085052318064641,pochologonz44,true
1236085054209536000,adammansbach,false
1236085064791781377,fernando_roman1,true
1236084998253527040,LisaWBZ,true
1236085041467281409,starrestelle,true
1236085115253596160,AtkinsonJohn7,false
1236084835757764608,Read_EyBooks,true
1236084798197620736,griot_sakamoto,false
1236086943672303617,Oldlady12345,true
1236086994536558592,tabris0618,true
1236087002753314816,EliseNZoli,false
1236087007161593856,RuislipManor_1,true
1236086798759194624,RebeccaGagne,true
1236086818925187073,motantanmo,true
1236087056327032833,jamesfairfaxinc,false
1236087022907002882,HoopKidz,true
1236086824495284224,LigayaLoyola,true
1236086921518026752,bimhuis17,true
1236086789766602752,DiChristine,true
1236086993404260354,hi_hat,false
1236088202655490048,smsperidot,true
1236088206711390209,darren_levin,false
1236088222226059265,smsperidot,true
1236088041334362112,malinway,true
1236088042584182787,genzmomjeans,true
1236088059810025472,imo_mugi_beer,true
1236088179037356032,mkt999333,true
1236088077900288002,StevenHalpern,false
1236088085009428480,smsperidot,true
1236088116223475713,slb500,false
1236087955468488704,renataizaal,false
1236088151980072962,gorkacastillo,false
1236087846663946241,sansyu0809,false
1236089461643063296,herisousasousa,true
1236089467695296513,smsperidot,true
1236089439555907584,DiChristine,true
1236089361931710464,Brewtos,true
1236089374271369216,ifeeelgood6811,true
1236089502566723584,riceholic,true
1236089405787574272,LigayaLoyola,true
1236089410258493440,smsperidot,true
1236089516282089479,jihadwatchRS,true
1236089341883092997,bevwhitner,true
1236089582363521024,hapboym,false
1236091303051456512,base361086,true
1236091304892706822,smsperidot,true
1236091131554824193,languagewitch_,true
1236091132251013120,moz794,true
1236091217307410432,dekwadepsych,true
1236091218838335488,EyeGloArts,true
1236091227390578688,thalesjeh,false
1236091273360089089,franjazz4,false
1236091291404046336,DiChristine,true
1236091331686133760,SkinWade,false
1236091211120807938,ArnauVilanova1,true
1236091108993773569,ConMichaelJohn,true
1236091351273480192,DiChristine,true
1236091250534686720,Felliniphile,false
1236092738551992321,VLongobardo,false
1236092745241903104,oscar_morton,true
1236092755190804481,sugar814,false
1236092764791517184,Nicho3rdrail,true
1236092581328506881,newtaka1,true
1236092600303706112,TheJazzHerald,true
1236092705291239424,MsActiviss,true
1236092738006851586,MiloMiles777,false
1236092644779941889,rainbowidYu,true
1236092899156267008,sAx247,true
1236092820324110336,youngpoultry,true
1236092653156159490,P_F_Lherisson_,false
1236092534398627841,atlanta_is_art,false
1236095111433293824,flipcritic,true
1236095115300458496,kathanger,true
1236095122275778560,WordsOnIce,true
1236095213657042944,sachalsings,true
1236095333538676737,Kinetograph,true
1236095353650176001,smsperidot,true
1236095378770014215,torandlisa,false
1236095393710125056,Ovalfuenf,true
1236095412424953856,MIKA29038757,true
1236095308238671872,CharlieGouveia,true
1236095360126398465,brendalhillman,false
1236095151644110849,flipcritic,true
1236095134871113728,tokyo_after,true
1236097485837393920,TriadTravelogs,true
1236097487963906049,Tuneaday2,false
1236097064661991424,Miya_TpBC_shi,true
1236097070936862720,ManatDiamond,true
1236097314147774464,Observer609,true
1236097127266254848,SamuraiFlicks,true
1236097152452980736,merimeritt,true
1236097216940593153,DarklyTyler,true
1236097405034147842,banhmiverlag,true
1236096971351433216,soultrackscom,false
1236099235856166916,SharonDWarren1,true
1236099254470483969,TheBravesDH,true
1236099127294873605,ASURAyukari,true
1236099393834471426,t_hisashi,true
1236099522977320960,LegendsHaiti,true
1236099314243362816,mizo2106,true
1236099207754174464,ahmed_blooshi_,true
1236099486507839488,FraanTobio,true
1236099105727877120,LUX4UREA,false
1236099118554103809,TomasJMurray,false
1236099491599532032,ElenTokishima,false
1236101078187270144,Sightsongs,true
1236101179404214279,habanero511,true
1236101038182199297,IYanez,true
1236100901045182465,Miguel18960449,true
1236101120583446533,Mr_Bernhard99,true
1236100909639200768,theMidwhere,false
1236100983119376384,segundogedler,false
1236100978929172486,Revue2PresseOff,false
1236103340095762432,Chrissercdp,true
1236103343191158785,kshinzawa,false
1236103355212029954,jolly_lib,true
